,id,trade_date,code,open,high,low,close,volume,turn,tradestatus,isST,totals,isHighOfYear,isHighOfHistory,isLowOfyear,isLowOfHistory,incOf250,incOf120,incOf50,rps120,rps250,rps50,fluOf250d,fluOf120d,fluOf80d,fluOf10d,fluOf5d,diffToHigh250,diffToHigh120,diffToHigh80,sps120,sps250,sps80,ma5,ma10,ma20,ma50,ma120,ma250,turn10ma,turn50ma,turnIncToYesterday,turnIncTo50Day,peTTM,curNumPeTTM1Y,curNumPeTTM3Y,curNumPeTTM5Y,curNumPeTTMALL,hk_holding_amount,hh_holding_ratio,diffTohigh250,diffTohigh120,diffTohigh80,turnIncToYesterDay
769,6052731,2014-07-21,600532,7.862,7.862,7.493,7.643,14397869,8.721,1,0,39.438,0,0,0,0,0.43363994743757517,10.784171619075225,10.832366589327144,,,,29.98411858125992,17.99355158730158,16.840277777777775,12.024372046754534,12.024372046754534,21.261,5.377,5.377,,,,7.4677999999999995,7.3372,7.14575,7.053560000000002,7.120499999999999,7.569047999999993,3.5486000000000004,1.2837400000000003,,579.3431691775592,18.749,30,57,72,,,,23.577129399450484,5.508308255920453,5.508308255920453,-33.59981726815898
770,6052732,2014-07-22,600532,7.703,7.892,7.603,7.713,11154974,6.756,1,0,39.799,0,0,0,0,-1.3304336702059625,12.123855211513309,11.218457101658261,,,,29.98411858125992,17.99355158730158,16.840277777777775,12.024372046754534,12.024372046754534,20.161,4.421,4.421,,,,7.5774,7.382099999999999,7.18015,7.069900000000003,7.127283333333333,7.569459999999993,3.8439,1.4038000000000002,,381.265137483972,18.92,33,58,72,,,,22.45559445092701,4.550758459743291,4.550758459743291,-22.531819745442032
771,6052733,2014-07-23,600532,7.623,7.623,7.434,7.523,8397987,5.087,1,0,38.819,0,0,0,0,3.4231509485839933,7.810260819719117,8.166786484543488,,,,29.98411858125992,17.99355158730158,16.840277777777775,12.024372046754534,10.905247450882863,23.196,7.058,7.058,,,,7.647,7.417899999999999,7.20855,7.081660000000003,7.132649999999999,7.568283999999992,4.0997,1.4897200000000004,,241.47356550224194,18.456,27,55,71,,,,25.548318489964117,7.191280074438394,7.191280074438394,-24.703966844286565
772,6052734,2014-07-24,600532,7.493,7.493,7.264,7.394,7052296,4.271,1,0,38.153,0,0,0,0,-0.10807889759524462,7.330526926985047,8.79929370217775,,,,29.98411858125992,17.99355158730158,16.840277777777775,12.024372046754534,9.798557572743102,25.345,8.926,8.926,,,,7.662999999999999,7.4388000000000005,7.23295,7.090440000000004,7.136116666666665,7.568763999999994,4.429600000000001,1.5567200000000003,,174.3589084742278,18.138,23,53,69,,,,27.7387070597782,9.06140113605626,9.06140113605626,-16.04088853941419
773,6052735,2014-07-25,600532,7.394,7.842,7.334,7.663,12114828,7.338,1,0,39.541,0,0,0,0,-0.5838090295796566,14.015771462579977,12.591830737584486,,,,29.98411858125992,17.99355158730158,16.840277777777775,12.024372046754534,7.957425240750128,20.945,5.102,5.102,,,,7.587199999999998,7.478700000000001,7.2738,7.107780000000003,7.142566666666665,7.569807999999994,5.0604000000000005,1.6909600000000002,,333.9546766333916,18.798,32,57,72,,,,23.25460002609944,5.232937491843923,5.232937491843923,71.80988059002577
774,6052736,2014-07-28,600532,7.633,8.042,7.573,7.892,13450919,8.147,1,0,40.723,0,0,0,0,-1.7674881752551699,16.22974963181149,14.943198368773677,,,,29.98411858125992,17.3859126984127,16.840277777777775,12.024372046754534,9.674210395424018,17.435,2.053,2.053,,,,7.6370000000000005,7.5524000000000004,7.327600000000001,7.129500000000003,7.152324999999999,7.570543999999994,5.7709,1.8423400000000003,,342.20936417816466,20.762,55,68,79,,,,19.678155093765838,2.1794221996958907,2.1794221996958907,11.0248023984737
775,6052737,2014-07-29,600532,7.872,8.121,7.723,8.042,12014283,7.277,1,0,41.497,0,0,0,0,2.8783420749648156,15.745538284398378,10.710352422907484,,,,29.98411858125992,17.42396256618643,17.42396256618643,12.880187169067852,10.552887575421748,15.245,0.149,0.149,,,,7.702799999999999,7.6400999999999994,7.379950000000001,7.1530200000000015,7.162758333333332,7.570575999999994,6.4117999999999995,1.9745800000000002,,268.53406800433504,21.155,59,69,80,,,,17.44590897786621,0.9823427008206992,0.9823427008206992,-10.678777464097216
776,6052738,2014-07-30,600532,8.141,8.849,8.051,8.281,16242688,9.838,1,0,42.73,0,0,0,0,5.142204164550536,18.503148254149973,16.551724137931036,,,,29.98411858125992,24.21742569781896,24.21742569781896,19.030398915131656,17.911628432591254,11.919,0.0,0.0,,,,7.8544,7.7507,7.444750000000001,7.1733600000000015,7.173866666666666,7.572431999999995,7.345000000000001,2.12276,,363.4532401213514,21.784,65,72,82,,,,14.056273396932733,6.8590749909431175,6.8590749909431175,35.19307406898446
777,6052739,2014-07-31,600532,8.151,8.5,8.131,8.41,11616465,7.036,1,0,43.396,0,0,0,0,5.852737570799243,19.341563786008237,19.206236711552098,,,,29.98411858125992,24.21742569781896,24.21742569781896,18.024635552039786,17.120578596451583,10.202,0.0,0.0,,,,8.057599999999999,7.8603,7.519499999999999,7.199460000000003,7.185716666666666,7.574567999999994,7.7605,2.2341,,214.93666353341388,22.125,68,73,82,,,,12.306777645659931,5.219976218787159,5.219976218787159,-28.481398658263874
778,6052740,2014-08-01,600532,8.271,8.321,7.922,8.022,9700081,5.875,1,0,41.394,0,0,0,0,2.885725278953451,17.45241581259151,14.681915654038601,,,,29.98411858125992,24.21742569781896,24.21742569781896,17.911628432591254,14.41970844163182,15.532,4.837,4.837,,,,8.1294,7.8583,7.570849999999998,7.2188000000000025,7.193841666666666,7.574875999999993,7.0346,2.33764,,151.32184596430588,21.103,58,68,79,,,,17.73871852405884,10.309149837945649,10.309149837945649,-16.50085275724843
779,6052741,2014-08-04,600532,7.982,8.251,7.982,8.231,6404658,3.879,1,0,42.472,0,0,0,0,7.328204459512326,19.134462295556524,17.669764117226585,,,,29.98411858125992,24.21742569781896,24.21742569781896,17.911628432591254,12.724601649903947,12.599,2.175,2.175,,,,8.1972,7.9171000000000005,7.6271499999999985,7.243520000000002,7.205516666666666,7.576611999999994,6.550400000000001,2.3924800000000004,,62.133016785929215,21.653,63,71,81,,,,14.749119183574297,7.508200704653145,7.508200704653145,-33.97446808510639
780,6052742,2014-08-05,600532,8.241,8.36,8.091,8.171,5813706,3.521,1,0,42.162,0,0,0,0,12.937111264685544,17.924664453745116,16.14783226723524,,,,29.98411858125992,24.21742569781896,24.21742569781896,17.911628432591254,10.475759972878297,13.426,2.925,2.925,,,,8.223,7.962899999999999,7.672499999999999,7.267040000000001,7.216033333333333,7.578619999999994,6.2269000000000005,2.4522000000000004,,43.585351928880165,21.496,61,70,80,,,,15.59172683882023,8.297637988006375,8.297637988006375,-9.229182779066772
781,6052743,2014-08-06,600532,8.131,8.43,8.032,8.41,8137900,4.929,1,0,43.396,0,0,0,0,15.30024677817385,21.90172488766488,20.57347670250897,,,,29.98411858125992,24.21742569781896,24.21742569781896,17.911628432591254,6.800000000000003,10.202,0.0,0.0,,,,8.2488,8.051599999999999,7.734749999999998,7.294540000000001,7.228375000000001,7.583319999999994,6.2111,2.5375400000000004,,94.24324345626077,22.125,69,73,82,,,,12.306777645659931,5.219976218787159,5.219976218787159,39.98863959102529
782,6052744,2014-08-07,600532,8.41,8.41,8.121,8.131,5765429,3.492,1,0,41.956,0,0,0,0,1.333499501495527,17.85766053051167,15.743772241992879,,,,29.98411858125992,24.21742569781896,24.21742569781896,17.120578596451583,6.026097271648873,13.984,3.431,3.431,,,,8.193000000000001,8.1253,7.78205,7.317660000000003,7.238641666666666,7.586667999999994,6.1332,2.5937400000000004,,34.63184436373729,21.391,61,69,79,,,,16.160373877751812,8.830402164555405,8.830402164555405,-29.153986609860016
783,6052745,2014-08-08,600532,8.171,8.171,8.042,8.111,3998557,2.422,1,0,41.853,0,0,0,0,1.2103818317943762,14.303833145434055,16.453697056712144,,,,29.98411858125992,24.21742569781896,24.21742569781896,14.41970844163182,5.314353499406875,14.265,3.686,3.686,,,,8.2108,8.170100000000001,7.8244,7.339380000000001,7.248741666666666,7.587015999999995,5.6415999999999995,2.6332,,-8.02065927388728,21.339,60,69,79,,,,16.446800641104666,9.098754777462698,9.098754777462698,-30.641466208476515
784,6052746,2014-08-11,600532,8.081,8.221,8.071,8.211,4574075,2.77,1,0,42.369,0,0,0,0,5.70288362512874,14.120917303683115,16.55074520936835,,,,29.98411858125992,24.21742569781896,24.21742569781896,12.724601649903947,4.721233689205216,12.873,2.424,2.424,,,,8.2068,8.202000000000002,7.8772,7.364300000000001,7.258033333333333,7.587803999999996,5.103899999999999,2.678,,3.435399551904409,21.601,64,70,80,,,,15.028620143709656,7.770064547558151,7.770064547558151,14.368290668868697
785,6052747,2014-08-12,600532,8.231,8.231,8.101,8.181,3896086,2.36,1,0,42.214,0,0,0,0,3.347650328448696,12.77915632754342,15.960311835577597,,,,29.98411858125992,24.21742569781896,24.21742569781896,10.475759972878297,4.721233689205216,13.287,2.799,2.799,,,,8.2088,8.215900000000001,7.928,7.3870200000000015,7.26625,7.589455999999996,4.6122,2.7174200000000006,,-13.152917105195394,21.522,63,70,80,,,,15.450433932282131,8.165260970541512,8.165260970541512,-14.801444043321304
786,6052748,2014-08-13,600532,8.161,8.241,8.071,8.221,5169718,3.131,1,0,42.42,0,0,0,0,10.616254036598487,14.418928322894928,17.35902926481085,,,,29.98411858125992,24.21742569781896,24.21742569781896,6.800000000000003,4.375743162901312,12.736,2.299,2.299,,,,8.171000000000001,8.209900000000001,7.9803000000000015,7.41034,7.274308333333335,7.590675999999996,3.9415000000000004,2.7687400000000006,,13.08392987423879,21.627,66,71,81,,,,14.888699671572802,7.638973360905001,7.638973360905001,32.66949152542373
787,6052749,2014-08-14,600532,8.231,8.241,8.051,8.061,3690039,2.235,1,0,41.595,0,0,0,0,7.322593529490079,8.317656543939798,14.259390503189232,,,,29.98411858125992,24.21742569781896,24.21742569781896,6.026097271648873,2.4147554908384885,14.973,4.329,4.329,,,,8.157,8.175,8.01765,7.4314599999999995,7.281608333333335,7.593191999999997,3.4614,2.808340000000001,,-20.415619191408485,21.208,60,67,79,,,,17.169085721374525,9.775462101476247,9.775462101476247,-28.617055253912486
788,6052750,2014-08-15,600532,8.042,8.151,8.032,8.111,2722458,1.649,1,0,41.853,0,0,0,0,5.488359994797771,8.84326355340849,16.62113587347233,,,,29.98411858125992,24.21742569781896,24.21742569781896,5.314353499406875,2.536099987865546,14.265,3.686,3.686,,,,8.157,8.183900000000001,8.0211,7.45258,7.287183333333333,7.595591999999996,3.0388,2.832980000000001,,-41.79274121243357,21.339,61,68,79,,,,16.446800641104666,9.098754777462698,9.098754777462698,-26.219239373601784
789,6052751,2014-08-18,600532,8.121,8.251,8.101,8.231,4192600,2.539,1,0,42.472,0,0,0,0,5.566243426959089,12.093149938717145,18.17659727207466,,,,29.98411858125992,24.21742569781896,24.21742569781896,4.721233689205216,2.6542237304569074,12.599,2.175,2.175,,,,8.161,8.183899999999998,8.050500000000001,7.4780999999999995,7.2936749999999995,7.5977599999999965,2.9048000000000003,2.8755000000000006,,-11.702312641279791,21.653,67,71,81,,,,14.749119183574297,7.508200704653145,7.508200704653145,53.97210430563979
790,6052752,2014-08-19,600532,8.201,8.291,8.161,8.271,4322897,2.618,1,0,42.678,0,0,0,0,5.6726715216558175,11.740070251283445,16.904593639575978,,,,29.98411858125992,24.21742569781896,24.21742569781896,4.721233689205216,3.1238692558195673,12.054,1.681,1.681,,,,8.179,8.1939,8.078399999999998,7.504220000000001,7.301408333333332,7.599655999999996,2.8145,2.9213400000000007,,-10.383591091759287,21.758,69,71,81,,,,14.19417240962398,6.9882722766291785,6.9882722766291785,3.1114612051988866
791,6052753,2014-08-20,600532,8.271,8.46,8.211,8.321,6016155,3.644,1,0,42.936,0,0,0,0,5.382472137791285,14.39373109705801,18.956397426733375,,,,29.98411858125992,24.21742569781896,24.21742569781896,5.059101654846345,5.059101654846345,11.381,1.07,1.07,,,,8.199,8.184999999999999,8.118299999999998,7.529140000000001,7.309066666666666,7.601631999999996,2.686,2.979720000000001,,22.29336984683122,21.889,71,72,82,,,,13.507991827905308,6.345391178944844,6.345391178944844,39.19022154316273
792,6052754,2014-08-21,600532,8.321,8.43,8.191,8.261,4234191,2.565,1,0,42.627,0,0,0,0,2.9536390827517462,15.927589110300291,17.427149964463386,,,,29.98411858125992,24.21742569781896,24.21742569781896,5.059101654846345,5.059101654846345,12.19,1.804,1.804,,,,8.238999999999999,8.197999999999999,8.161649999999998,7.5544600000000015,7.317291666666667,7.603091999999996,2.5933,3.0242600000000004,,-15.185863649289425,21.732,69,71,81,,,,14.332405277811416,7.117782350804999,7.117782350804999,-29.610318331503844
793,6052755,2014-08-22,600532,8.291,8.51,8.201,8.44,6133338,3.715,1,0,43.55,0,0,0,0,4.922923918448521,19.428328852412612,19.971570717839366,,,,29.98411858125992,24.21742569781896,24.21742569781896,5.6169212690951795,4.806110458284358,9.81,0.0,0.0,,,,8.3048,8.2309,8.2005,7.582560000000002,7.328241666666667,7.604755999999996,2.7226,3.0921000000000007,,20.14488535299631,22.204,75,73,83,,,,11.907582938388636,4.845971563981051,4.845971563981051,44.834307992202724
794,6052756,2014-08-25,600532,8.4,8.629,8.39,8.53,7181458,4.35,1,0,44.015,0,0,0,0,2.882643830659739,24.890190336749622,22.469490308686282,,,,29.98411858125992,24.21742569781896,24.21742569781896,6.9185305365627485,5.423571676903465,8.652,0.0,0.0,,,,8.3646,8.2628,8.2324,7.61246,7.340433333333333,7.6066999999999965,2.8806000000000003,3.1722600000000005,,37.12621285771024,22.44,76,74,83,,,,10.726846424384537,3.7397420867526483,3.7397420867526483,17.092866756392997
795,6052757,2014-08-26,600532,8.45,8.6,8.101,8.131,4965945,3.008,1,0,41.956,0,0,0,0,-2.3889555822328914,17.516982222864584,16.240171551107935,,,,29.98411858125992,24.21742569781896,24.21742569781896,6.9185305365627485,6.118901379070561,13.984,4.907,4.907,,,,8.3366,8.2578,8.23685,7.635780000000002,7.351275,7.606059999999997,2.9454,3.226340000000001,,-6.767420668621435,21.391,62,67,78,,,,16.160373877751812,8.830402164555405,8.830402164555405,-30.850574712643674
796,6052758,2014-08-27,600532,8.151,8.221,8.091,8.161,2382752,1.443,1,0,42.111,0,0,0,0,-7.198089606549931,19.31286549707602,17.678442682047585,,,,29.98411858125992,24.21742569781896,24.21742569781896,6.9185305365627485,6.234789662765098,13.565,4.522,4.522,,,,8.3046,8.2518,8.23085,7.6591,7.361624999999999,7.605383999999996,2.7765999999999997,3.247820000000001,,-55.570197855792514,21.47,64,67,78,,,,15.733366009067526,8.430339419188833,8.430339419188833,-52.02792553191489
797,6052759,2014-08-28,600532,8.151,8.181,7.892,7.932,2872361,1.74,1,0,40.929,0,0,0,0,-9.192902117916418,14.162348877374784,13.557623478883322,,,,29.98411858125992,24.21742569781896,24.21742569781896,8.540966508286003,8.540966508286003,16.843,7.539,7.539,,,,8.238800000000001,8.2389,8.206949999999999,7.679040000000001,7.370724999999999,7.601935999999996,2.7270999999999996,3.2711400000000013,,-46.80753498780244,20.867,58,64,76,,,,19.074634392334843,11.560766515380735,11.560766515380735,20.582120582120577
798,6052760,2014-08-29,600532,7.872,7.922,7.733,7.902,4381347,2.654,1,0,40.774,0,0,0,0,-10.24534302589732,12.612227447627186,12.966404574696211,,,,29.98411858125992,24.21742569781896,24.21742569781896,10.383590219028855,10.383590219028855,17.287,7.947,7.947,,,,8.131200000000002,8.218,8.200949999999999,7.697380000000001,7.378675,7.598603999999997,2.8275999999999994,3.3098200000000007,,-19.814370570000804,20.788,57,64,76,,,,19.526702100733992,11.984307770184763,11.984307770184763,52.52873563218391
799,6052761,2014-09-01,600532,7.912,8.121,7.832,8.081,3134723,1.899,1,0,41.698,0,0,0,0,-5.230444470505451,12.470424495476687,15.032028469750877,,,,29.98411858125992,24.21742569781896,23.87840433947339,10.383590219028855,10.081395348837209,14.689,5.556,5.556,,,,8.041400000000001,8.203,8.193449999999997,7.719099999999998,7.3875416666666665,7.595711999999997,2.7636,3.331160000000001,,-42.992831326024586,21.26,62,66,78,,,,16.87909912139588,9.503774285360732,9.503774285360732,-28.44762622456669
800,6052762,2014-09-02,600532,8.101,8.311,8.051,8.261,3233343,1.958,1,0,42.627,0,0,0,0,-0.12090436464758265,16.41770011273956,18.77785765636232,,,,29.98411858125992,24.21742569781896,23.87840433947339,10.383590219028855,6.954638430995071,12.19,3.256,3.256,,,,8.067400000000001,8.202,8.197949999999997,7.7438199999999995,7.396508333333332,7.594647999999997,2.6976,3.359340000000001,,-41.71474158614492,21.732,72,70,80,,,,14.332405277811416,7.117782350804999,7.117782350804999,3.1068983675618713
801,6052763,2014-09-03,600532,8.34,8.34,8.191,8.241,3398024,2.058,1,0,42.524,0,0,0,0,-2.1142653521796033,16.44764730818143,19.33101650738488,,,,29.98411858125992,24.21742569781896,23.87840433947339,10.383590219028855,7.278177458033576,12.462,3.507,3.507,,,,8.083400000000001,8.193999999999999,8.189499999999999,7.769540000000001,7.406049999999999,7.594527999999997,2.5389999999999997,3.3917800000000007,,-39.32389482808439,21.679,71,70,80,,,,14.60987744205801,7.377745419245244,7.377745419245244,5.107252298263528
802,6052764,2014-09-04,600532,8.241,8.301,8.201,8.271,3490056,2.114,1,0,42.678,0,0,0,0,0.12105072025180444,16.231028667790913,20.815074496056102,,,,29.98411858125992,24.21742569781896,23.87840433947339,10.383590219028855,7.278177458033576,12.054,3.131,3.131,,,,8.1512,8.195,8.1965,7.7968399999999995,7.415999999999999,7.593935999999997,2.4939,3.4174400000000005,,-38.140830563228626,21.758,73,71,81,,,,14.19417240962398,6.9882722766291785,6.9882722766291785,2.7210884353741522
803,6052765,2014-09-05,600532,8.301,8.57,8.191,8.56,8647288,5.238,1,0,44.17,0,0,0,0,2.5149700598802496,25.513196480938415,25.586854460093907,,,,29.98411858125992,24.21742569781896,23.87840433947339,10.383590219028855,8.61143523920654,8.271,0.0,0.0,,,,8.2828,8.207,8.218950000000001,7.831120000000002,7.428033333333332,7.595131999999997,2.6462,3.5046200000000005,,49.45985584742425,22.518,80,73,82,,,,10.338785046728969,3.3761682242990614,3.3761682242990614,147.77672658467364
804,6052766,2014-09-09,600532,8.6,9.417,8.58,9.357,21672713,13.127,1,0,48.282,0,0,0,0,11.538920014304447,36.998535871156655,33.76697641172265,,,,29.98411858125992,28.78836147393012,28.36359774875225,17.88255282998832,14.50568121482425,0.0,0.0,0.0,,,,8.538,8.2897,8.276250000000001,7.881940000000002,7.449174999999998,7.599159999999996,3.5239,3.757060000000001,,249.39553800045772,24.615,82,74,83,,,,0.9404723736240352,0.6412311638345677,0.6412311638345677,150.61092019854905
805,6052767,2014-09-10,600532,9.148,10.284,8.998,10.064,30219783,18.304,1,0,51.93,1,0,0,0,15.08290451686679,45.24462404387357,44.080171796707226,,,,35.69622714896927,34.791909762738236,34.40295604823026,24.805523142746022,20.352003111629717,0.0,0.0,0.0,,,,8.8986,8.483,8.3704,7.943320000000003,7.476124999999997,7.605859999999997,5.0535,4.096720000000001,,346.7964615594913,26.477,94,84,89,,,,2.1860095389507217,2.1860095389507217,2.1860095389507217,39.437799954292664
806,6052768,2014-09-11,600532,9.865,10.503,9.686,9.845,24505777,14.843,1,0,50.8,0,0,0,0,11.82417083144026,39.30946653459743,42.371655820679685,,,,37.03703703703704,36.15157574026468,35.77073217176044,26.373417118918407,22.012758259544885,2.224,2.224,2.224,,,,9.2194,8.6514,8.451600000000001,8.000520000000002,7.500424999999997,7.610259999999998,6.3935,4.37728,,239.09185612983407,25.9,90,81,87,,,,6.683595733875057,6.683595733875057,6.683595733875057,-18.908435314685306
807,6052769,2014-09-12,600532,9.745,10.144,9.576,9.736,13020659,7.886,1,0,50.238,0,0,0,0,11.715433161216303,38.7487530283597,39.185132237312374,,,,37.03703703703704,36.15157574026468,35.77073217176044,26.373417118918407,22.012758259544885,3.369,3.369,3.369,,,,9.5124,8.8318,8.535349999999998,8.056940000000003,7.522666666666664,7.613987999999997,7.008100000000001,4.5278,,74.16847033879588,25.612,88,79,86,,,,7.877978635990133,7.877978635990133,7.877978635990133,-46.87057872397763
